EarName,Year,CrossType,EarFamily,EarSubFamily,EarPlantNumber,EarAllele,PollenFamily,PollenSubFamily,PollenPlantNumber,PollenPollinationNumber,PollenAllele,TrainingSet,PredictedFluor,PredictedNonFluor,PredictedTotal,PredictedTransmission,AmbiguousKernels,AmbiguousKernelPercentage,AverageEarScoreFluor,AverageEarScoreNonFluor,AverageEarScoreAll,ActualFluor,ActualNonFluor,ActualAmbiguous,ActualTotal,ActualTransmission,FluorKernelDiff,FluorKernelABSDiff,NonFluorKernelDiff,NonFluorKernelABSDiff,TotalKernelDiff,TotalKernelABSDiff,TransmissionDiff,TranmissionABSDiff,PredtoActTransmissionRatio,FluorPerDiff,NonFluorPerDiff,TotalPerDiff
A102x225-6,2021,Pollen,102,,-1,FALSE,225,,6,,R72F03,,127,147,274,46.35036496,13,4.53,0.943,0.924,0.933,147,133,0,280,52.5,-20,20,14,14,-6,6,-6.149635036,6.149635036,0.882864095,-0.145985401,0.1,-0.02166065
A102x225-7,2021,Pollen,102,,-1,FALSE,225,,7,,R72F03,,126,173,299,42.14046823,11,3.548,0.949,0.953,0.951,125,177,7,302,41.39072848,1,1,-4,4,-3,3,0.749739751,0.749739751,1.018113712,0.007968127,-0.022857143,-0.009983361
A102x225-8,2021,Pollen,102,,-1,FALSE,225,,8,,R72F03,,194,202,396,48.98989899,9,2.222,0.952,0.958,0.955,,,,,,,,,,,,,,,,,
A102x226-1,2021,Pollen,102,,-1,FALSE,226,,1,,R75H08,,144,156,300,48,4,1.316,0.952,0.954,0.953,129,153,11,282,45.74468085,15,15,3,3,18,18,2.255319149,2.255319149,1.049302326,0.10989011,0.019417476,0.06185567
A102x226-2,2021,Pollen,102,,-1,FALSE,226,,2,,R75H08,,164,228,392,41.83673469,25,5.995,0.913,0.917,0.916,182,237,8,419,43.43675418,-18,18,-9,9,-27,27,-1.600019483,1.600019483,0.963164387,-0.104046243,-0.038709677,-0.066584464
A102x226-3,2021,Pollen,102,,-1,FALSE,226,,3,,R75H08,,119,185,304,39.14473684,24,7.317,0.885,0.915,0.903,136,183,10,319,42.63322884,-17,17,2,2,-15,15,-3.488491998,3.488491998,0.918174342,-0.133333333,0.010869565,-0.048154093
A102x226-4,2021,Pollen,102,,-1,FALSE,226,,4,,R75H08,,171,206,377,45.35809019,18,4.557,0.922,0.947,0.936,178,201,20,379,46.96569921,-7,7,5,5,-2,2,-1.607609023,1.607609023,0.965770572,-0.040114613,0.024570025,-0.005291005
A102x226-5,2021,Pollen,102,,-1,FALSE,226,,5,,R75H08,,152,180,332,45.78313253,17,4.871,0.926,0.937,0.932,167,185,3,352,47.44318182,-15,15,-5,5,-20,20,-1.660049288,1.660049288,0.96500974,-0.094043887,-0.02739726,-0.058479532
A102x226-6,2021,Pollen,102,,-1,FALSE,226,,6,,R75H08,,97,108,205,47.31707317,2,0.966,0.928,0.929,0.929,93,99,3,192,48.4375,4,4,9,9,13,13,-1.120426829,1.120426829,0.976868607,0.042105263,0.086956522,0.065491184
A102x226-7,2021,Pollen,102,,-1,FALSE,226,,7,,R75H08,,165,218,383,43.08093995,24,5.897,0.918,0.928,0.923,196,226,4,422,46.44549763,-31,31,-8,8,-39,39,-3.364557683,3.364557683,0.927559013,-0.171745152,-0.036036036,-0.09689441
A102x227-1,2021,Pollen,102,,-1,FALSE,227,,1,,R97C08,,185,201,386,47.92746114,11,2.771,0.944,0.958,0.951,198,200,5,398,49.74874372,-13,13,1,1,-12,12,-1.821282579,1.821282579,0.96339038,-0.067885117,0.004987531,-0.030612245
A102x227-2,2021,Pollen,102,,-1,FALSE,227,,2,,R97C08,,34,41,75,45.33333333,3,3.846,0.972,0.953,0.962,34,40,0,74,45.94594595,0,0,1,1,1,1,-0.612612613,0.612612613,0.986666667,0,0.024691358,0.013422819
A102x227-4,2021,Pollen,102,,-1,FALSE,227,,4,,R97C08,,112,102,214,52.3364486,7,3.167,0.937,0.937,0.937,116,96,1,212,54.71698113,-4,4,6,6,2,2,-2.380532534,2.380532534,0.956493716,-0.035087719,0.060606061,0.009389671
A102x227-6,2021,Pollen,102,,-1,FALSE,227,,6,,R97C08,,179,191,370,48.37837838,23,5.852,0.927,0.92,0.923,202,209,6,411,49.14841849,-23,23,-18,18,-41,41,-0.770040113,0.770040113,0.984332352,-0.120734908,-0.09,-0.104993598
A102x227-7,2021,Pollen,102,,-1,FALSE,227,,7,,R97C08,,157,157,314,50,7,2.181,0.948,0.965,0.957,157,152,6,309,50.80906149,0,0,5,5,5,5,-0.809061489,0.809061489,0.984076433,0,0.03236246,0.016051364
A102x227-8,2021,Pollen,102,,-1,FALSE,227,,8,,R97C08,,137,137,274,50,11,3.86,0.933,0.949,0.941,138,133,12,271,50.92250923,-1,1,4,4,3,3,-0.922509225,0.922509225,0.981884058,-0.007272727,0.02962963,0.011009174
A102x228-1,2021,Pollen,102,,-1,FALSE,228,,1,,R90C03,,188,189,377,49.86737401,15,3.827,0.952,0.949,0.95,205,189,0,394,52.03045685,-17,17,0,0,-17,17,-2.163082847,2.163082847,0.958426603,-0.086513995,0,-0.044098573
A102x228-2,2021,Pollen,102,,-1,FALSE,228,,2,,R90C03,,162,166,328,49.3902439,7,2.09,0.958,0.962,0.96,176,169,0,345,51.01449275,-14,14,-3,3,-17,17,-1.624248851,1.624248851,0.968161031,-0.082840237,-0.017910448,-0.050520059
A102x228-3,2021,Pollen,102,,-1,FALSE,228,,3,,R90C03,,171,199,370,46.21621622,13,3.394,0.948,0.948,0.948,195,212,0,407,47.91154791,-24,24,-13,13,-37,37,-1.695331695,1.695331695,0.964615385,-0.131147541,-0.063260341,-0.095238095
A102x228-4,2021,Pollen,102,,-1,FALSE,228,,4,,R90C03,,166,176,342,48.5380117,5,1.441,0.967,0.965,0.966,172,173,0,345,49.85507246,-6,6,3,3,-3,3,-1.317060768,1.317060768,0.973582211,-0.035502959,0.017191977,-0.008733624
A102x228-5,2021,Pollen,102,,-1,FALSE,228,,5,,R90C03,,196,203,399,49.12280702,8,1.966,0.955,0.968,0.962,203,222,7,425,47.76470588,-7,7,-19,19,-26,26,1.358101135,1.358101135,1.028433152,-0.035087719,-0.089411765,-0.063106796
A102x228-6,2021,Pollen,102,,-1,FALSE,228,,6,,R90C03,,201,185,386,52.07253886,2,0.515,0.959,0.972,0.965,203,187,7,390,52.05128205,-2,2,-2,2,-4,4,0.021256809,0.021256809,1.000408382,-0.00990099,-0.010752688,-0.010309278
A102x228-7,2021,Pollen,102,,-1,FALSE,228,,7,,R90C03,,173,173,346,50,7,1.983,0.969,0.968,0.969,174,183,7,357,48.7394958,-1,1,-10,10,-11,11,1.260504202,1.260504202,1.025862069,-0.005763689,-0.056179775,-0.031294452
